lon,lat,v
-122.67,31.096666,12.816486486486486
-122.67,31.111666,13.326
-122.66897,34.97738,9.822238095238095
-122.668333,31.08,11.471714285714286
-122.668333,31.083333,11.6321875
-122.668333,31.085,11.3671875
-122.668333,31.086666,12.751449275362319
-122.668333,31.088333,11.467096774193548
-122.668333,31.1,12.56
-122.668333,31.103333,12.9603125
-122.66722,31.0832,11.243903225806452
-122.66718,34.97602,10.907304347826088
-122.66667,31.07917,11.338133333333333
-122.666667,31.085,10.6975
-122.666666,30.966666,10.1778125
-122.666666,31.066666,11.112857142857143
-122.666666,31.075,9.66184331797235
-122.666666,31.081666,10.908235294117647
-122.666666,31.083333,9.322063492063492
-122.666666,31.085,11.851578947368422
-122.666666,31.086666,11.322222222222223
-122.666666,31.088333,11.952941176470588
-122.666666,31.09,12.07235294117647
-122.666666,31.1,9.812380952380952
-122.666666,32.425,5.693888888888889
-122.666666,32.575,5.676666666666667
-122.666666,34.966666,9.760759803921568
-122.666666,34.975,8.180222222222222
-122.666666,34.983333,9.630714285714285
-122.666666,37.266666,10.234666666666667
-122.6665,31.08517,10.865137931034482
-122.66643,34.97423,9.838066666666666
-122.6661,31.0835,11.99516129032258
-122.665,31.08,11.320158730158731
-122.665,31.083333,12.0596875
-122.665,31.085,12.396875
-122.665,31.086666,11.80469696969697
-122.665,31.088333,12.672290076335878
-122.665,31.1,11.52
-122.665,31.105,13.078684210526315
-122.665,34.976666,9.94453781512605
-122.665,34.983333,10.846764705882354
-122.66483,31.08287,11.491833333333334
-122.66377,31.08578,12.065321428571428
-122.663333,31.08,12.107076923076923
-122.663333,31.081666,11.876470588235295
-122.663333,31.083333,12.35050505050505
-122.663333,31.085,11.382992125984252
-122.663333,31.086666,11.0265625
-122.663333,31.086667,11.831333333333333
-122.663333,31.088333,11.084568527918782
-122.663333,34.973333,10.568529411764706
-122.663333,34.975,10.481276595744681
-122.663333,34.976667,9.2353125
-122.6633,31.08652,11.641607142857143
-122.66307,31.08512,11.442233333333334
-122.66247,31.08453,11.69890909090909
-122.66197,31.0853,11.546666666666667
-122.66193,31.0848,11.388290322580644
-122.66182,31.08453,12.875344827586208
-122.66182,31.08477,11.80425
-122.66167,31.08467,11.971470588235293
-122.661667,31.083333,11.411612903225807
-122.661667,31.088333,11.54
-122.661666,31.078333,13.239714285714285
-122.661666,31.083333,12.42569105691057
-122.661666,31.085,11.734759493670886
-122.661666,31.086666,11.675882352941176
-122.661666,31.088333,12.129242424242424
-122.661666,31.09,10.78016129032258
-122.661666,31.091666,11.73883495145631
-122.661666,34.97,10.327391304347826
-122.6615,31.08082,12.341266666666666
-122.66128,31.08568,11.949032258064516
-122.66067,31.079,12.401444444444444
-122.66002,31.08488,12.374290322580645
-122.66,31.08,10.621612903225806
-122.66,31.0818,10.502821428571428
-122.66,31.083333,10.891818181818183
-122.66,31.085,11.663804878048781
-122.66,31.086666,11.686881720430108
-122.66,31.088333,11.017096774193549
-122.66,31.093333,12.073636363636364
-122.66,31.103333,12.1678125
-122.65947,34.97942,9.196238095238096
-122.658333,31.078333,11.722
-122.658333,31.081667,11.4290625
-122.658333,31.083333,10.96825806451613
-122.658333,31.085,11.265
-122.658333,31.091666,11.328823529411764
-122.658333,31.1,6.230175438596492
-122.658333,34.908333,9.117857142857144
-122.658333,34.975,7.9023076923076925
-122.658333,35.023333,10.265588235294118
-122.65817,31.08583,12.425666666666666
-122.65812,31.08498,12.138129032258064
-122.656666,31.08,13.396666666666667
-122.656666,31.081666,11.329344262295082
-122.656666,31.086666,12.626417910447762
-122.656666,31.09,11.809714285714286
-122.656666,31.113333,11.565833333333334
-122.656666,34.976666,10.248823529411764
-122.655,31.078333,11.255882352941176
-122.655,31.085,11.3121875
-122.655,31.088333,11.5659375
-122.655,31.091666,12.079375
-122.653333,31.08,11.816176470588236
-122.653333,31.081666,11.736470588235294
-122.653333,31.09,13.209375
-122.653333,31.11,12.65875
-122.653333,31.113333,11.325
-122.65237,31.09148,13.420777777777777
-122.65223,31.08542,11.956806451612904
-122.652,31.081,11.797
-122.6518,31.08138,12.429166666666667
-122.651666,31.088333,11.147241379310344
-122.65153,31.08498,12.440321428571428
-122.65103,31.08497,13.105896551724138
-122.65017,31.0955,11.205357142857142
-122.65017,34.98017,10.41504347826087
-122.65,31.075,11.135652173913044
-122.65,31.083333,11.277664233576642
-122.65,31.085,10.888823529411765
-122.65,31.086666,11.290625
-122.65,31.1,10.642903225806451
-122.65,31.116666,11.536923076923078
-122.65,31.125,10.12936507936508
-122.65,34.941666,9.441212121212121
-122.65,34.966666,9.17
-122.648333,31.08,12.663030303030302
-122.648333,31.083333,11.0784375
-122.648333,31.085,10.564705882352941
-122.641666,31.1,9.730357142857143
-122.641666,34.966666,8.144193548387097
-122.633333,31.05,9.959655172413793
-122.633333,31.058333,10.4909375
-122.633333,31.083333,11.02139534883721
-122.633333,31.125,10.62375
-122.633333,31.233333,11.13655172413793
-122.633333,34.95,9.316896551724138
-122.633333,34.958333,9.845714285714285
-122.633333,35.05,10.103225806451613
-122.633333,37.375,13.7025
-122.63,31.096666,11.49909090909091
-122.628333,37.316666,NA
-122.625,33.4,9.512941176470589
-122.625,33.425,9.740833333333333
-122.625,33.458333,10.65375
-122.625,37.35,10.7575
-122.622,37.31083,13.6261
-122.62,37.308333,11.091818181818182
-122.62,37.30917,9.650083333333333
-122.62,37.3115,12.168666666666667
-122.618333,37.31,10.99337837837838
-122.616666,31.05,11.831935483870968
-122.616666,31.141666,11.51774193548387
-122.616666,32.625,12.302
-122.616666,33.425,1.9608823529411765
-122.616666,33.433333,7.533333333333333
-122.616666,33.483333,9.601578947368422
-122.616666,33.5,7.464411764705883
-122.616666,37.308333,12.1425
-122.616666,37.313333,12.146666666666667
-122.616666,37.316666,13.75625
-122.6162,37.30662,13.3469
-122.61617,37.30682,10.306
-122.61562,37.30793,10.8365
-122.61418,37.30682,12.274444444444445
-122.61,37.321666,11.65
-122.608333,33.433333,6.6187623762376235
-122.608333,33.441666,8.073428571428572
-122.608333,34.991666,8.691666666666666
-122.608333,37.241666,11.756666666666666
-122.608333,37.308333,11.641136363636363
-122.608333,37.316666,11.936578947368421
-122.606666,37.293333,10.495714285714286
-122.6046,37.31993,10.467444444444444
-122.6,31.025,11.603333333333333
-122.6,33.408333,6.56595744680851
-122.6,35.05,9.125625
-122.6,36.65,9.442068965517242
-122.6,37.3,10.681111111111111
-122.6,37.316666,11.219449838187701
-122.6,37.325,10.715
-122.591666,31.016666,11.7415625
-122.591666,33.466666,10.7
-122.591666,33.478333,11.741111111111111
-122.591666,37.3,10.498
-122.583333,33.416666,9.861875
-122.583333,33.45,10.7
-122.583333,33.483333,11.095333333333333
-122.583333,33.491666,9.767666666666667
-122.583333,33.508333,10.06125
-122.583333,33.55,9.4675
-122.583333,37.325,9.44375
-122.575,33.45,10.427826086956522
-122.566666,33.496666,11.282571428571428
-122.558333,33.416666,10.764615384615384
-122.558333,33.475,10.6725
-122.555,33.478333,9.30875
-122.555,33.488333,10.71264705882353
-122.551667,33.488333,10.214375
-122.551666,33.485,10.512727272727274
-122.55,33.441666,10.621379310344828
-122.55,33.47,9.873870967741935
-122.55,33.483333,9.425405405405405
-122.55,33.516666,7.775882352941177
-122.55,35.883333,8.007878787878788
-122.55,37.325,12.974285714285715
-122.548333,33.5,12.148181818181818
-122.546666,33.473333,11.353529411764706
-122.546666,33.48,11.883103448275863
-122.546666,33.485,10.76878787878788
-122.5455,33.47767,11.659727272727272
-122.545,33.481666,11.146470588235294
-122.545,33.49,9.978285714285715
-122.54443,33.48562,10.35211111111111
-122.543333,33.488333,11.490294117647059
-122.543,33.49017,10.003733333333333
-122.54217,33.48667,10.978129032258064
-122.541667,33.485,10.872758620689655
-122.541666,33.458333,8.52977011494253
-122.541666,33.475,10.446379310344827
-122.541666,33.483333,10.91046511627907
-122.541666,33.491666,8.625757575757575
-122.541666,33.508333,10.948
-122.541,33.4805,10.108483870967742
-122.54,33.473333,9.950967741935484
-122.54,33.48,10.25
-122.54,33.486666,10.502727272727272
-122.54,33.488333,11.968857142857143
-122.53982,33.49167,10.625272727272728
-122.538333,33.478333,10.6690625
-122.538333,33.485,10.454666666666666
-122.538333,33.516666,11.5021875
-122.53752,33.48213,10.32477142857143
-122.536667,33.483333,10.558970588235294
-122.536667,33.485,10.096101694915253
-122.536666,33.476666,10.073939393939394
-122.536666,33.478333,10.707101449275362
-122.536666,33.481666,11.51734375
-122.536666,33.483333,10.710103092783505
-122.536666,33.485,11.297575757575757
-122.536666,33.488333,9.801176470588235
-122.536666,33.501666,10.2053125
-122.5365,33.47882,10.709090909090909
-122.53602,33.48277,10.491709677419355
-122.53563,33.48223,10.533103448275861
-122.535,33.478333,10.452222222222222
-122.535,33.48,10.561428571428571
-122.535,33.481666,10.3834375
-122.535,33.483333,10.144107142857143
-122.535,33.485,10.181269841269842
-122.535,33.486666,10.784333333333333
-122.535,33.488333,11.754722222222222
-122.53438,33.48228,10.8376875
-122.53417,33.482,10.395612903225807
-122.53402,33.48308,10.827935483870968
-122.534,33.48168,10.729862068965517
-122.53382,33.48412,12.0712
-122.533333,33.408333,8.798709677419355
-122.533333,33.433333,6.783203883495146
-122.533333,33.466666,9.829754098360656
-122.533333,33.475,9.210623501199041
-122.533333,33.478333,9.742293577981652
-122.533333,33.48,9.67551724137931
-122.533333,33.481666,10.15063829787234
-122.533333,33.483333,9.675650165016501
-122.533333,33.485,10.616515151515152
-122.533333,33.486666,9.555333333333333
-122.533333,33.488333,10.539032258064516
-122.533333,33.49,10.191935483870967
-122.533333,33.491666,9.449032258064516
-122.533333,33.491667,9.217241379310344
-122.533333,35.783333,6.573541666666666
-122.53327,33.48263,10.902766666666666
-122.53322,33.4834,11.373096774193549
-122.53307,33.48258,10.753333333333334
-122.53307,33.48342,11.060566666666666
-122.53268,33.48257,11.291258064516128
-122.53267,33.48408,11.43969696969697
-122.53257,33.48262,10.17258064516129
-122.5323,33.48158,12.35325
-122.531667,33.478333,9.629
-122.531667,33.481667,9.739375
-122.531667,33.5,10.63304347826087
-122.531666,33.476666,10.750294117647059
-122.531666,33.48,10.273225806451613
-122.531666,33.481666,9.381470588235294
-122.531666,33.483333,10.412568807339449
-122.531666,33.485,11.6640625
-122.531666,33.486666,10.136060606060607
-122.531666,33.49,10.486333333333333
-122.53138,33.48392,10.2423
-122.53108,33.48453,12.064411764705882
-122.53081,33.47985,10.3285
-122.53003,33.4759,11.742566666666667
-122.53,33.483333,10.67984375
-122.53,33.485,9.768412698412698
-122.53,33.488333,11.54025
-122.528333,33.476666,9.912333333333333
-122.528333,33.478333,10.396451612903226
-122.528333,33.48,10.942790697674418
-122.528333,33.481666,11.375405405405406
-122.528333,33.483333,11.983636363636364
-122.528333,33.488333,11.790434782608695
-122.528,33.48267,11.39634375
-122.526666,33.48,11.763142857142856
-122.526666,33.486666,10.812424242424242
-122.526666,33.491666,10.018
-122.525,31.05,8.615
-122.525,33.466666,8.650769230769232
-122.525,33.475,10.729666666666667
-122.525,33.481666,11.053548387096773
-122.525,33.483333,10.383908045977012
-122.525,33.488333,10.311935483870968
-122.525,33.493333,11.917435897435897
-122.523333,33.486666,10.2628125
-122.523333,33.488333,15.756153846153847
-122.521666,33.468333,15.642666666666667
-122.516666,33.441666,8.546857142857142
-122.516666,33.466666,8.84835294117647
-122.516666,33.49,9.955806451612903
-122.516666,33.491666,7.897352941176471
-122.516666,33.5,7.694642857142857
-122.516666,33.525,9.4125
-122.513333,33.488333,12.067058823529411
-122.513333,33.49,11.433
-122.508333,33.416666,11.129516129032258
-122.508333,33.466666,8.418846153846154
-122.508333,33.483333,8.623846153846154
-122.508333,33.491666,10.293225806451613
-122.508333,35.766666,7.529696969696969
-122.508333,36.683333,9.182413793103448
-122.5,33.416666,8.503030303030304
-122.5,33.433333,11.152333333333333
-122.5,33.458333,11.14967741935484
-122.5,33.483333,11.48876404494382
-122.5,33.516666,10.936206896551724
-122.5,33.6,8.384117647058824
-122.5,35.666666,8.52848484848485
-122.498333,33.456666,11.626129032258065
-122.495,33.47,10.22258064516129
-122.483333,33.425,8.323
-122.483333,33.525,10.5384375
-122.483333,33.633333,8.309117647058823
-122.475,31.966666,10.946129032258064
-122.475,35.825,7.678301886792453
-122.475,36.658333,9.505333333333333
-122.466666,31.966666,10.713103448275863
-122.466666,36.633333,9.134193548387097
-122.466666,36.65,9.736129032258065
-122.458333,32,11.069333333333333
-122.458333,36.633333,10.628695652173914
-122.458333,36.683333,8.888125
-122.45,31.983333,11.001333333333333
-122.45,32.016666,10.732
-122.45,35.9,9.06925925925926
-122.45,36.633333,8.088813559322034
-122.45,36.641666,9.004032258064516
-122.45,36.658333,9.746129032258064
-122.441666,32.011666,12.521714285714285
-122.441666,33.475,9.016666666666667
-122.441666,36.641666,9.34
-122.441666,36.658333,9.733833333333333
-122.433333,31.116666,11.064375
-122.433333,33.483333,11.394827586206896
-122.433333,35.75,8.086
-122.433333,35.858333,8.320967741935483
-122.433333,36.641666,7.574705882352942
-122.433333,36.65,8.551213921901528
-122.433333,36.651666,8.260769230769231
-122.433333,36.658333,8.029047619047619
-122.433333,36.666666,8.614814814814816
-122.431666,36.648333,8.843703703703703
-122.43,36.61982,8.604153846153846
-122.426666,31.991666,15.826363636363636
-122.425,36.641666,8.968404255319149
-122.425,36.65,9.63
-122.425,36.666666,8.282692307692308
-122.418333,31.991666,9.056571428571429
-122.418333,32.008333,14.163333333333334
-122.418333,36.625,8.548032786885246
-122.418,36.62883,10.65324
-122.416667,36.62,8.2775
-122.416666,31.983333,9.86017543859649
-122.416666,32,9.772533333333334
-122.416666,35.916666,7.8453125
-122.416666,36.62,8.65432
-122.416666,36.65,9.827333333333334
-122.416666,36.658333,10.141290322580645
-122.41637,36.62073,9.994333333333334
-122.4162,36.6218,9.48076
-122.416,36.6195,9.274636363636363
-122.41537,36.61883,9.202904761904762
-122.415,36.618333,8.31764705882353
-122.415,36.62,10.159217391304347
-122.41462,36.6218,10.339666666666666
-122.413333,31.995,15.35
-122.413333,36.623333,8.905555555555555
-122.411666,36.625,9.774411764705883
-122.41,36.616667,9.655757575757576
-122.408333,31.995,10.724242424242425
-122.408333,32,10.690344827586207
-122.408333,35.825,8.834074074074074
-122.408333,35.9,8.902857142857142
-122.408333,36.608333,9.288275862068966
-122.408333,36.641666,9.661724137931035
-122.406667,31.988333,11.74
-122.406666,31.988333,11.255588235294118
-122.406666,31.991666,12.292121212121213
-122.405,31.988333,11.356774193548388
-122.405,31.99,11.758064516129032
-122.405,31.993333,11.684705882352942
-122.405,31.995,11.728125
-122.405,32,11.756216216216217
-122.403333,31.985,11.412058823529412
-122.403333,31.986666,11.61125
-122.403333,31.988333,11.9
-122.403333,31.99,11.995151515151516
-122.403333,31.991666,15.956666666666667
-122.403333,32.011666,11.166
-122.401667,31.993333,10.323548387096775
-122.401666,31.988333,10.550555555555556
-122.4,31.95,10.786774193548387
-122.4,31.983333,9.903653395784543
-122.4,31.991666,12.523714285714286
-122.4,32,9.93506329113924
-122.4,32.016666,9.209677419354838
-122.4,32.03,11.5296875
-122.4,33.65,8.592727272727272
-122.4,35.816666,8.177142857142858
-122.4,35.866666,8.9932
-122.4,35.883333,8.110970873786409
-122.4,35.891666,7.2747204968944095
-122.4,35.916666,9.311724137931035
-122.39983,31.98973,11.718935483870968
-122.398333,31.988333,11.398769230769231
-122.398333,31.99,11.00090909090909
-122.398333,31.991666,12.166716417910449
-122.398333,31.991667,12.252285714285714
-122.398333,31.993333,12.258484848484848
-122.39803,31.99063,10.037896551724138
-122.39742,31.9884,11.091933333333333
-122.39683,31.99182,12.555666666666667
-122.396667,31.988333,11.457931034482758
-122.396666,31.985,10.888507462686567
-122.396666,31.986666,11.280909090909091
-122.396666,31.988333,11.999285714285714
-122.396666,31.99,10.871846153846153
-122.396666,31.991666,10.737575757575758
-122.396666,31.993333,11.746176470588235
-122.396666,31.998333,11.091944444444444
-122.396666,35.871666,7.622105263157895
-122.3966,31.98932,11.026548387096774
-122.3965,31.99,12.006466666666666
-122.39583,31.989,11.149333333333333
-122.395,31.988333,11.157272727272728
-122.395,31.99,10.573984375
-122.395,31.991666,11.721692307692308
-122.395,31.993333,13.052727272727273
-122.395,31.996666,11.87676923076923
-122.395,32,16.4725
-122.39433,31.98927,12.601342857142857
-122.394,31.9888,11.987758620689656
-122.39388,31.99258,11.892833333333334
-122.39383,31.98947,10.775
-122.39353,31.99058,12.44261111111111
-122.39337,31.98983,12.952314285714285
-122.393333,31.985,11.821875
-122.393333,31.986666,12.76529411764706
-122.393333,31.988333,11.888636363636364
-122.393333,31.99,11.488488372093023
-122.393333,31.991666,10.598631578947368
-122.393333,32.01,11.613243243243243
-122.3933,31.98993,12.650571428571428
-122.39328,31.98987,11.974275862068966
-122.39327,31.99007,12.436793103448275
-122.3932,31.9896,12.938862068965518
-122.393,31.9835,10.375586206896552
-122.39272,31.98978,10.82021875
-122.3925,31.98867,11.8209
-122.391667,31.985,11.962222222222222
-122.391667,31.99,11.784375
-122.391667,31.991667,10.26030303030303
-122.391666,31.983333,8.457692307692307
-122.391666,31.986666,10.362903225806452
-122.391666,31.988333,10.333666666666666
-122.391666,31.99,10.847076923076923
-122.391666,31.991666,11.258415841584158
-122.391666,31.993333,11.0278125
-122.391666,31.995,12.037391304347826
-122.391666,32.033333,7.560416666666667
-122.391666,35.833333,9.106666666666667
-122.391666,35.841666,8.169166666666667
-122.391666,35.883333,9.158070175438597
-122.39133,31.98923,12.070033333333333
-122.39113,31.98953,12.495433333333333
-122.3904,31.99567,10.650233333333333
-122.39,31.985,11.084505494505494
-122.39,31.98797,11.587
-122.39,31.988333,10.66920634920635
-122.39,31.991667,11.5175
-122.388333,31.986666,12.444054054054055
-122.388333,31.988333,10.012258064516129
-122.388333,31.991666,11.782424242424243
-122.388333,31.998333,11.008
-122.38832,31.98603,10.865096774193548
-122.3881,31.99357,11.782793103448276
-122.38788,31.9889,10.42325
-122.386666,31.986666,10.43032258064516
-122.386666,31.99,10.393548387096775
-122.386666,31.995,10.581176470588236
-122.386666,32.001666,10.189375
-122.385,31.99,9.851034482758621
-122.385,31.991666,12.814722222222223
-122.385,31.996667,11.879032258064516
-122.385,35.87,9.830294117647059
-122.383333,31.983333,10.410322580645161
-122.383333,31.988333,11.260625
-122.383333,31.991666,11.3878125
-122.383333,32,11.041071428571428
-122.383333,32.016666,10.335161290322581
-122.383333,33.583333,7.817941176470589
-122.383333,35.825,9.372142857142856
-122.383333,35.833333,8.229722222222222
-122.383333,35.866666,7.903714285714286
-122.383333,35.875,9.055483870967741
-122.383333,35.883333,8.125387840670859
-122.383333,35.888333,10.099714285714287
-122.38322,31.98828,11.515735294117647
-122.38,31.991666,12.02030303030303
-122.376666,35.883333,8.826129032258065
-122.376666,35.888333,9.364827586206896
-122.375,31.966666,11.486071428571428
-122.375,31.983333,6.713333333333333
-122.375,33.45,8.424242424242424
-122.375,35.875,10.110344827586207
-122.375,35.881666,9.804
-122.375,35.883333,9.283588235294118
-122.375,35.891666,9.59876923076923
-122.375,35.908333,8.041944444444445
-122.375,36.741666,9.00375
-122.37187,35.88182,9.57495238095238
-122.37082,35.88498,9.124
-122.37,35.883333,9.19
-122.37,35.886666,10.464324324324325
-122.36843,35.88017,9.73148275862069
-122.368333,35.883333,8.58578947368421
-122.36833,35.87867,9.946190476190477
-122.368,35.87967,9.382190476190477
-122.36728,35.876,9.464608695652174
-122.366666,31.908333,10.683870967741935
-122.366666,31.98,11.367045454545455
-122.366666,32,9.091923076923077
-122.366666,35.875,9.543666666666667
-122.366666,35.876666,9.183913043478261
-122.366666,35.881666,9.349411764705883
-122.366666,35.883333,7.846585365853659
-122.366666,35.966666,9.557333333333334
-122.365,35.881666,9.700129032258065
-122.365,35.883333,7.286470588235294
-122.36382,35.88587,9.976615384615384
-122.363333,35.881666,9.724117647058824
-122.361666,35.88,9.01529411764706
-122.36,35.88,9.806206896551725
-122.358333,35.866666,8.7228125
-122.358333,36.716666,8.811935483870968
-122.35617,35.887,9.293944444444444
-122.35,35.883333,9.41709677419355
-122.35,35.908333,8.94
-122.333333,30.35,11.87774193548387
-122.333333,31.841666,11.388666666666667
-122.333333,33,8.746666666666666
-122.316666,30.433333,11.448387096774194
-122.316666,30.475,11.211724137931034
-122.316666,32.016666,10.615483870967742
-122.316666,34.4,7.632631578947368
-122.316666,35.908333,9.4053125
-122.308333,32.075,9.975555555555555
-122.3,34.383333,8.566578947368422
-122.3,35.85,9.429333333333334
-122.291666,34.391666,9.568
-122.291666,35.925,7.848571428571429
-122.283333,31.95,10.344482758620689
-122.283333,34.416666,10.172142857142857
-122.281666,30.505,12.47764705882353
-122.281666,30.508333,12.701176470588235
-122.28,30.496666,15.379166666666666
-122.28,30.518333,11.96
-122.276666,34.373333,14.780909090909091
-122.275,32.033333,10.47
-122.275,34.4,9.631666666666666
-122.275,34.416666,9.349032258064517
-122.275,34.425,9.706774193548387
-122.274,34.39332,9.442060606060606
-122.273333,34.406666,9.451666666666666
-122.271666,30.495,11.468484848484849
-122.271666,30.515,11.369375
-122.27,30.52,12.275428571428572
-122.268333,30.498333,13.310263157894736
-122.268333,30.508333,12.392941176470588
-122.268333,30.51,10.561875
-122.268333,30.513333,13.34030303030303
-122.268333,34.4,9.807096774193548
-122.268333,34.403333,10.256470588235294
-122.266666,30.51,11.4253125
-122.266666,34.366666,10.781153846153845
-122.266666,34.378333,10.268
-122.266666,34.383333,10.25
-122.266666,34.391666,8.082696629213483
-122.266666,34.4,9.697876344086021
-122.266666,34.403333,10.459294117647058
-122.266666,34.408333,9.446206896551724
-122.266666,34.416666,10.178333333333333
-122.26523,30.51447,13.454542857142856
-122.265,30.511666,12.543666666666667
-122.265,30.513333,11.998636363636363
-122.265,30.515,12.5764
-122.265,34.388333,10.084375
-122.263333,30.498333,11.573529411764707
-122.263333,30.506666,12.663529411764706
-122.263333,30.508333,11.140588235294118
-122.263333,30.513333,11.743636363636364
-122.263333,30.516666,12.700303030303031
-122.263333,30.521666,12.062941176470588
-122.263333,34.373333,9.826857142857143
-122.2626,30.50942,10.912733333333334
-122.2624,30.5158,11.737722222222223
-122.261667,30.511667,11.166818181818181
-122.261667,30.516667,13.066363636363636
-122.261666,30.506666,12.244117647058824
-122.261666,30.508333,11.744137931034484
-122.261666,30.51,11.913870967741936
-122.261666,30.511666,11.993529411764706
-122.261666,30.513333,12.806171875
-122.261666,30.515,12.593387096774194
-122.261666,30.516666,12.723428571428572
-122.261666,30.518333,12.8240625
-122.26117,30.51267,11.859382352941177
-122.26093,30.51092,11.986875
-122.26028,30.5091,13.117194444444445
-122.26,30.508333,12.485
-122.26,30.51,11.987352941176471
-122.26,30.513333,11.707117903930131
-122.26,30.515,11.899090909090908
-122.26,30.516666,12.202795698924731
-122.26,30.518333,11.856
-122.26,30.52,12.608064516129032
-122.26,30.526666,6.250677966101695
-122.26,34.388333,9.43551724137931
-122.26,34.395,10.324
-122.2596,30.51323,11.895785714285715
-122.2595,30.5125,12.356428571428571
-122.25917,30.51032,11.6108
-122.2589,30.51338,11.673785714285714
-122.25878,30.51253,11.489107142857144
-122.25857,30.51208,11.594242424242424
-122.258333,30.501666,11.643030303030303
-122.258333,30.503333,12.69264705882353
-122.258333,30.511666,12.741764705882353
-122.258333,30.513333,11.9635140562249
-122.258333,30.515,11.776842105263158
-122.258333,30.516666,11.74187969924812
-122.258333,30.518333,12.576326530612246
-122.258333,30.523333,13.475666666666667
-122.258333,30.533333,10.622121212121213
-122.258333,34.386666,11.309705882352942
-122.258333,34.391666,9.999310344827586
-122.258333,36.666666,8.467777777777778
-122.2583,30.51347,11.933137931034484
-122.2581,30.51492,12.372677419354838
-122.25802,30.51257,12.277303030303031
-122.25763,30.5116,13.058441176470588
-122.25687,34.38437,10.581771428571429
-122.256667,30.506667,11.638214285714286
-122.256666,30.508333,11.577714285714286
-122.256666,30.51,12.35
-122.256666,30.511666,12.1021875
-122.256666,30.513333,12.125116279069767
-122.256666,30.515,11.866129032258064
-122.256666,30.526666,12.275
-122.256666,34.391666,13.601538461538462
-122.2563,30.51453,11.81875
-122.25588,30.51048,12.2626
-122.25563,30.51368,12.909058823529412
-122.255,30.508333,11.8178125
-122.255,30.511666,12.806060606060607
-122.255,30.513333,12.464356435643564
-122.255,30.515,12.124123076923077
-122.255,30.516667,11.743636363636364
-122.255,30.52,10.951176470588235
-122.255,30.523333,13.325588235294118
-122.255,34.386666,9.751142857142858
-122.255,34.386667,11.239166666666666
-122.253333,30.508333,11.367592592592592
-122.253333,30.515,11.23921875
-122.253333,30.518333,11.899032258064516
-122.253333,34.38,10.5309375
-122.253333,34.383333,10.50741935483871
-122.253333,34.386666,9.063103448275863
-122.253333,34.388333,9.45
-122.253333,34.391666,10.116129032258064
-122.2531,30.51172,11.121366666666667
-122.25222,34.39392,11.625885714285713
-122.251667,30.511667,12.128928571428572
-122.251667,34.385,9.896071428571428
-122.251667,34.386667,9.588333333333333
-122.251667,34.39,9.015714285714285
-122.251666,30.515,12.101515151515152
-122.251666,34.385,10.808235294117647
-122.251666,34.386666,10.815151515151515
-122.251666,34.39,10.06078125
-122.251666,34.391666,10.934571428571429
-122.251666,34.395,10.363548387096774
-122.251666,34.396666,10.272105263157895
-122.25073,34.3839,9.932724137931034
-122.25062,30.51307,13.883055555555556
-122.2502,30.51478,12.533548387096774
-122.25017,34.3945,9.681129032258065
-122.25,30.5,11.151333333333334
-122.25,30.508333,10.507586206896551
-122.25,30.516666,11.945079365079366
-122.25,30.52,11.53
-122.25,34.386666,9.704375
-122.25,34.388333,9.703333333333333
-122.25,34.39,10.083169642857143
-122.25,34.391666,10.17268656716418
-122.25,34.393333,9.091034482758621
-122.25,34.396667,11.108529411764707
-122.25,34.4,8.771458333333333
-122.25,34.416666,8.192631578947369
-122.25,34.423333,5.5325
-122.24952,30.51317,11.473935483870967
-122.24952,30.51523,11.6728
-122.24917,34.38933,11.167621621621622
-122.248333,30.513333,11.86625
-122.248333,34.373333,10.530833333333334
-122.248333,34.386666,10.31
-122.248333,34.386667,9.783666666666667
-122.248333,34.388333,9.611592920353983
-122.248333,34.39,10.113877551020408
-122.248333,34.391666,12.13404255319149
-122.248333,34.393333,10.378020833333334
-122.24792,34.38823,11.8605
-122.24743,34.39053,11.638424242424243
-122.24733,34.39133,9.975064516129033
-122.2473,34.38827,11.30877142857143
-122.24688,34.3869,10.355214285714286
-122.24682,34.38563,10.325448275862069
-122.2468,34.38898,10.578617647058824
-122.24668,34.38808,10.368206896551724
-122.246667,34.386667,9.93323076923077
-122.246667,34.391667,9.286071428571429
-122.246666,34.383333,10.821764705882353
-122.246666,34.386666,10.13566265060241
-122.246666,34.388333,9.97699203187251
-122.246666,34.39,9.893958333333334
-122.2463,34.38488,10.1897
-122.24628,34.38613,9.88503448275862
-122.24628,34.38793,9.840533333333333
-122.2461,34.38867,10.492233333333333
-122.2457,34.38873,10.293655172413793
-122.24542,34.38823,10.83992857142857
-122.24517,30.52117,11.462107142857143
-122.245,34.385,10.968181818181819
-122.245,34.386666,9.655
-122.245,34.386667,10.1409375
-122.245,34.388333,9.80360824742268
-122.245,34.39,10.639393939393939
-122.245,34.391666,11.059411764705882
-122.245,34.393333,10.56090909090909
-122.245,34.395,9.639032258064516
-122.24468,34.38792,10.914
-122.2445,30.52067,12.697258064516129
-122.2445,34.38582,10.813266666666667
-122.24412,34.38418,11.417694444444445
-122.243333,34.378333,10.216388888888888
-122.243333,34.38,9.295172413793104
-122.243333,34.381666,10.459117647058823
-122.243333,34.388333,9.940697674418605
-122.243333,34.39,9.577553191489361
-122.243333,34.391666,9.968125
-122.24207,34.38523,10.12351724137931
-122.241667,34.391667,10.43741935483871
