starttime,lon,lat,data,temp_nrow,temp_avg_deptheq0,temp_avg_depthlteq20,temp_avg_depthlteq60
1952-10-11T04:46:00Z,-115.975,29.033333,,7,NA,NA,NA
1952-10-11T10:41:00Z,-115.62,28.481667,,8,18.46,16.9525,15.46375
1952-10-11T16:58:00Z,-114.93,28.783333,,5,17.47,16.23,14.744000000000002
1952-10-11T19:33:00Z,-114.65833,28.9,,5,19.06,17.886666666666663,16.12
1952-10-12T00:23:00Z,-114.261665,28.401667,,5,18.94,18.486666666666668,17.657999999999998
1952-10-12T06:46:00Z,-117.35,32.916668,,8,18.3,17.470000000000002,15.06875
1952-10-12T09:50:00Z,-117.541664,32.825,,8,19,18.822,16.98625
1952-10-12T14:51:00Z,-118.2,32.5,,7,NA,NA,NA
1952-10-12T19:56:00Z,-118.88333,32.183334,,8,17.5,17.482499999999998,16.39375
1952-10-13T08:33:00Z,-114.59,28.186666,,5,20.14,20.14666666666667,19.826
1952-10-13T12:13:00Z,-114.94666,27.986666,,5,19.8,19.806666666666665,19.512
1952-10-13T13:10:00Z,-119.85,32.466667,,10,17.05,16.715999999999998,15.954999999999998
1952-10-13T16:56:00Z,-119.48333,32.641666,,8,16.23,16.23,14.628749999999998
1952-10-13T21:31:00Z,-118.933334,32.908333,,7,16.91,16.58666666666667,13.985714285714284
1952-10-14T00:05:00Z,-115.6,27.696667,,12,19.215,18.71833333333333,17.182499999999997
1952-10-14T04:16:00Z,-115.85833,27.541666,,9,20.52,19.299999999999997,17.667777777777776
1952-10-14T11:01:00Z,-116.5,27.183332,,8,20.73,20.724999999999998,19.536250000000003
1952-10-14T15:37:00Z,-117.916664,33.425,,6,18.67,18.11666666666667,16.175000000000004
1952-10-14T17:06:00Z,-117.78333,33.49,,5,18.16,17.30666666666667,15.538
1952-10-15T00:43:00Z,-119.041664,34.008335,,5,15.73,14.916666666666668,13.506000000000002
1952-10-15T02:27:00Z,-119.175,33.9,,6,NA,NA,NA
1952-10-15T07:02:00Z,-119.903336,33.666668,,5,16.73,15.383333333333335,13.782000000000002
1952-10-15T12:46:00Z,-120.55,33.291668,,8,15.62,15.615999999999998,15.3275
1952-10-15T21:14:00Z,-120.541664,34.441666,,9,13.839999999999998,12.462000000000002,11.664444444444444
1952-10-15T23:41:00Z,-120.8,34.316666,,9,NA,NA,NA
1952-10-16T03:16:00Z,-121.15,34.15,,8,NA,NA,NA
1952-10-16T04:56:00Z,-115.62,26.9,,8,21.04,20.982499999999998,19.338749999999997
1952-10-16T12:21:00Z,-114.93833,27.266666,,7,21.57,20.1525,17.768571428571427
1952-10-16T15:08:00Z,-114.655,27.396667,,6,21.92,20.276666666666667,17.976666666666667
1952-10-16T21:53:00Z,-114.1,26.92,,9,23.559999999999995,23.0125,20.099999999999998
1952-10-17T01:56:00Z,-114.49167,26.721666,,6,23.99,23.896666666666665,20.09
1952-10-17T09:16:00Z,-115.166664,26.308332,,18,21.284999999999997,20.92375,18.290555555555557
1952-10-17T17:26:00Z,-115.441666,25.325,,8,NA,NA,NA
1952-10-17T23:46:00Z,-114.76667,25.816668,,6,21.94,21.54666666666667,19.205000000000002
1952-10-18T06:21:00Z,-114.083336,26.15,,8,24.47,23.9225,20.71125
1952-10-18T09:58:00Z,-113.72,26.308332,,5,24.19,24.193333333333335,21.416
1952-10-18T12:58:00Z,-113.46833,26.491667,,6,23.54,23.10333333333333,20.053333333333338
1952-10-18T18:38:00Z,-112.8,26.075,,5,NA,NA,NA
1952-10-18T21:03:00Z,-113.125,25.913334,,5,23.82,21.956666666666663,19.376
1952-10-19T02:16:00Z,-112.74,25.341667,,7,24.099999999999998,24.05666666666667,21.198571428571427
1952-10-19T06:23:00Z,-112.31,25.57,,5,24.720000000000002,24.166666666666668,21.578
1953-06-05T03:24:00Z,-112.25833,25.555,,5,15.480000000000002,15.296666666666667,14.354
1953-06-05T07:26:00Z,-112.75,25.321667,,8,15.08,15.090000000000002,14.52875
1953-06-05T13:41:00Z,-113.346664,25.01,,11,15.62,15.616,14.907272727272726
1953-06-05T19:06:00Z,-114.11667,24.616667,,8,16.66,16.633333333333333,16.302500000000002
1953-06-06T01:21:00Z,-114.44334,25.258333,,8,16.64,16.575,16.161250000000003
1953-06-06T02:56:00Z,-117.778336,33.475,,5,16.2,14.770000000000001,12.886
1953-06-06T05:20:00Z,-117.916664,33.408333,,6,15.94,14.820000000000002,13.088333333333333
1953-06-06T07:46:00Z,-113.75833,25.575,,9,14.480000000000002,14.49,14.26222222222222
1953-06-06T09:56:00Z,-118.39167,33.183334,,6,15.58,15.583333333333334,13.455
1953-06-06T12:41:00Z,-113.166664,25.886667,,7,14.049999999999999,14.053333333333335,13.451428571428572
1953-06-06T15:28:00Z,-112.77167,26.081667,,8,14.079999999999998,13.876666666666667,13.05875
1953-06-06T19:51:00Z,-119.278336,32.743332,,8,13.76,13.3025,12.044999999999998
1953-06-06T20:03:00Z,-113.55,26.53,,8,13.82,13.133333333333333,12.444999999999999
1953-06-06T23:01:00Z,-113.79667,26.325,,9,14.19,13.957999999999998,13.625555555555557
1953-06-06T23:26:00Z,-119.61667,32.583332,,8,12.41,12.347500000000002,12.15375
1953-06-07T02:41:00Z,-114.13333,26.113333,,8,15.27,14.762500000000001,14.1975
1953-06-07T03:56:00Z,-119.95,32.416668,,10,13.08,12.99,12.741999999999999
1953-06-07T08:11:00Z,-114.75,25.8,,8,NA,NA,NA
1953-06-07T14:11:00Z,-115.55,25.525,,8,NA,NA,NA
1953-06-07T18:31:00Z,-115.76667,26.016666,,8,17.84,17.775,17.7525
1953-06-08T00:26:00Z,-115.083336,26.391666,,10,15.530000000000001,15.145999999999999,14.568
1953-06-08T05:51:00Z,-114.458336,26.696667,,9,15.47,15.472500000000002,15.002222222222224
1953-06-08T09:08:00Z,-114.13,26.98,,7,13.03,12.516666666666666,11.994285714285716
1953-06-08T13:23:00Z,-114.666664,27.408333,,5,12.94,12.406666666666668,12.254
1953-06-08T15:36:00Z,-114.87,27.3,,8,14.01,13.919999999999998,13.00875
1953-06-08T21:06:00Z,-115.55334,26.991667,,8,16.12,16.0275,15.17375
1953-06-09T02:01:00Z,-116.14667,26.6,,7,17.42,17.53333333333333,17.714285714285715
1953-06-09T08:56:00Z,-120.35167,33.006668,,9,13.94,13.96,13.826666666666666
1953-06-09T13:11:00Z,-120.00833,33.166668,,10,12.78,12.796,12.495999999999999
1953-06-09T16:23:00Z,-119.65833,33.333332,,5,12.74,11.523333333333332,10.69
1953-06-09T20:35:00Z,-119.316666,33.5,,6,NA,NA,NA
1953-06-09T23:35:00Z,-118.975,33.666668,,6,16.05,12.523333333333333,11.215000000000002
1953-06-10T03:11:00Z,-118.625,33.833332,,7,16.06,14.943333333333333,12.49
1953-06-10T07:26:00Z,-119.066666,34,,7,NA,NA,NA
1953-06-10T09:16:00Z,-116.51667,27.241667,,9,17.1,17.108,17.049999999999997
1953-06-10T09:36:00Z,-119.175,33.95,,7,NA,NA,NA
1953-06-10T14:46:00Z,-119.51667,33.783333,,7,13.74,12.580000000000002,10.858571428571429
1953-06-10T15:21:00Z,-115.85,27.583334,,14,15.864999999999998,15.663333333333334,14.507857142857143
1953-06-10T18:23:00Z,-119.86667,33.616665,,9,13.7,11.856,10.925555555555555
1953-06-10T19:26:00Z,-115.558334,27.691668,,9,14.95,14.972,14.181111111111111
1953-06-10T20:26:00Z,-121.2,34.916668,,7,13.78,12.916666666666668,12.34142857142857
1953-06-10T21:56:00Z,-120.2,33.45,,10,NA,NA,NA
1953-06-11T02:11:00Z,-120.55,33.275,,9,NA,NA,NA
1953-06-11T03:12:00Z,-120.541664,34.441666,,5,12.5,11.750000000000002,11.186
1953-06-11T06:01:00Z,-120.8,34.325,,6,NA,NA,NA
1953-06-11T06:38:00Z,-117.345,32.928333,,5,16.92,14.816666666666666,13.016000000000002
1953-06-11T08:51:00Z,-117.543335,32.82,,6,16.59,14.549999999999999,12.061666666666664
1953-06-11T09:11:00Z,-121.15,34.15,,7,NA,NA,NA
1953-06-11T16:33:00Z,-118.208336,32.466667,,5,16.25,15.916666666666668,14.379999999999999
1953-06-11T19:08:00Z,-114.9,28.05,,7,NA,NA,NA
1953-06-11T21:42:00Z,-114.575,28.216667,,8,14.79,14.626666666666667,12.7375
1953-06-11T23:06:00Z,-118.791664,32.116665,,9,15.06,14.852,13.285555555555554
1953-06-12T00:24:00Z,-114.27,28.416666,,7,15.749999999999998,14.896666666666667,13.154285714285713
1953-06-12T06:43:00Z,-114.941666,28.8,,7,NA,NA,NA
1953-06-12T09:11:00Z,-115.28333,28.65,,7,13.75,12.373333333333333,10.96857142857143
1953-06-12T12:06:00Z,-120.75,33.566666,,7,NA,NA,NA
1953-06-12T12:16:00Z,-115.61667,28.525,,10,14.969999999999999,14.968,14.454
1953-06-12T15:55:00Z,-120.4,33.733334,,10,12,12.016000000000002,11.55
1953-06-12T17:41:00Z,-116.291664,28.116667,,9,14.35,14.1825,13.244444444444444
1953-06-12T18:52:00Z,-120.13333,33.883335,,9,10.85,10.756,10.40888888888889
1953-06-12T21:26:00Z,-119.916664,33.966667,,8,11.82,10.504000000000001,10.242500000000001
1953-06-12T22:21:00Z,-116.941666,27.8,,10,NA,NA,NA
1953-06-13T04:06:00Z,-119.566666,34.133335,,8,13,12.635,11.83375
1953-06-13T06:00:00Z,-119.36667,34.233334,,2,14.62,13.11,13.11
1953-06-13T13:26:00Z,-117.25,28.171667,,10,15.41,15.373999999999999,14.031999999999998
1953-06-13T18:01:00Z,-116.666664,28.65,,9,15.98,15.921999999999999,15.603333333333332
1953-06-14T00:11:00Z,-116.05,28.95,,10,NA,NA,NA
1953-06-14T06:13:00Z,-115.24167,29.341667,,8,12.95,12.47,11.79625
1953-06-14T13:28:00Z,-115.875,29.833334,,5,13.64,13.180000000000001,11.928
1953-06-14T15:06:00Z,-116,29.796667,,9,15.49,15.295,13.018888888888888
1953-06-14T17:06:00Z,-118.51667,31.591667,,7,14.63,14.610000000000001,13.6
1953-06-14T19:06:00Z,-116.25,29.625,,10,NA,NA,NA
1953-06-15T00:37:00Z,-117.76667,31.95,,7,16.36,16.3125,14.731428571428571
1953-06-15T03:46:00Z,-117.166664,29.316668,,16,16.115000000000002,16.1175,15.900625
1953-06-15T05:51:00Z,-117.333336,32.141666,,7,16.84,16.24,14.322857142857144
1953-06-15T08:08:00Z,-117.13333,32.238335,,5,17.2,14.703333333333333,13.027999999999999
1953-06-15T08:31:00Z,-117.76667,29.016666,,9,15.94,15.94,15.343333333333334
1953-06-15T14:20:00Z,-116.725,31.703333,,5,10.68,10.133333333333335,9.802
1953-06-15T16:06:00Z,-116.776665,31.675,,6,11.55,10.333333333333336,9.833333333333336
1953-06-15T22:46:00Z,-117.41167,31.283333,,7,15.850000000000001,15.84,15.145714285714286
1953-06-16T04:31:00Z,-118.03333,29.516666,,9,16.3,16.296,16.052222222222223
1953-06-16T05:36:00Z,-118.041664,30.905,,8,15.519999999999998,15.51,14.99125
1953-06-16T10:51:00Z,-117.36667,29.833334,,16,16.01,16.01,15.744375
1953-06-16T12:41:00Z,-118.625,30.533333,,7,NA,NA,NA
1953-06-16T16:06:00Z,-116.70333,30.163334,,8,15.67,15.65,13.533750000000001
1953-06-16T18:56:00Z,-116.37,30.33,,8,15.359999999999998,14.739999999999998,12.607499999999998
1953-06-16T20:36:00Z,-116.175,30.43,,7,14.65,12.976666666666668,11.348571428571429
1953-06-18T20:16:00Z,-118.2,30.325,,6,NA,NA,NA
1953-06-19T02:06:00Z,-117.691666,30.501667,,7,16.3,16.073333333333334,15.524285714285716
1953-06-19T08:26:00Z,-117.041664,30.736666,,10,16.28,16.152,15.031999999999998
1953-06-19T11:46:00Z,-116.65833,30.88,,6,14.98,14.286666666666665,12.451666666666664
1953-06-19T14:33:00Z,-116.416664,31.075,,4,14.63,12.356666666666667,11.635000000000002
1953-07-01T19:56:00Z,-119.316666,33.5,,7,NA,NA,NA
1953-07-01T23:01:00Z,-118.975,33.666668,,8,17.68,16.522499999999997,14.032499999999999
1953-07-02T02:16:00Z,-118.625,33.833332,,7,18.43,16.900000000000002,13.295714285714288
1953-07-02T06:26:00Z,-119.066666,34,,5,NA,NA,NA
1953-07-02T12:21:00Z,-119.52,33.783333,,6,16.87,14.150000000000002,12.195000000000002
1953-07-02T17:16:00Z,-119.941666,33.52,,7,12.83,12.753333333333334,11.707142857142857
1953-07-02T20:48:00Z,-120.09333,33.87,,5,14.52,14.026666666666667,12.540000000000001
1953-07-12T03:14:00Z,-112.29667,25.6,,5,22.99,20.62666666666666,17.978
1953-07-12T07:36:00Z,-112.75,25.336666,,7,20.94,19.656666666666666,16.981428571428573
1953-07-12T15:16:00Z,-113.78333,25.52,,7,20.18,19.113333333333333,16.97142857142857
1953-07-12T21:31:00Z,-113.125,25.946667,,6,20.28,17.97666666666667,15.773333333333333
1953-07-12T23:43:00Z,-112.833336,26.086666,,5,22.44,18.44,16.338
1953-07-13T18:56:00Z,-114.78333,25.766666,,8,20.87,19.0625,16.83875
1953-07-14T00:46:00Z,-115.433334,25.47,,7,19.52,18.553333333333335,17.14714285714286
1953-07-14T08:06:00Z,-115.175,26.353333,,7,21.06,18.529999999999998,16.352857142857143
1953-07-14T08:36:00Z,-120.9,35.083332,,5,10.83,10.256666666666666,9.904
1953-07-14T11:46:00Z,-121.23333,34.933334,,8,13.15,12.790000000000001,11.4575
1953-07-14T14:06:00Z,-114.433334,26.741667,,7,20.35,18.433333333333334,16.04
1953-07-14T17:23:00Z,-114.113335,26.92,,5,19.17,18.679999999999996,16.748
1953-07-14T23:23:00Z,-114.653336,27.4,,7,18.39,15.64,14.008571428571429
1953-07-15T01:46:00Z,-114.85833,27.303333,,8,20.17,17.759999999999998,15.989999999999998
1953-07-15T08:11:00Z,-115.52,26.983334,,9,20.97,18.194,17.074444444444442
1953-07-16T11:06:00Z,-121.183334,34.125,,8,13.539999999999997,13.36,12.60625
1953-07-16T14:34:00Z,-120.8,34.316666,,7,NA,NA,NA
1953-07-16T16:53:00Z,-120.541664,34.441666,,5,13.470000000000002,11.690000000000001,10.916
1953-07-16T18:51:00Z,-116.5,27.233334,,8,20.63,19.4525,18.48375
1953-07-16T23:10:00Z,-119.36667,34.233334,,4,19.22,18.2725,18.2725
1953-07-17T00:36:00Z,-115.87,27.591667,,9,20.84,20.282,18.49222222222222
1953-07-17T00:46:00Z,-119.566666,34.133335,,8,18.32,17.1225,14.50375
1953-07-17T04:12:00Z,-119.916664,33.975,,7,17.74,16.903333333333332,13.910000000000002
1953-07-17T05:06:00Z,-115.525,27.725,,6,NA,NA,NA
1953-07-17T06:09:00Z,-120.13333,33.866665,,6,15.680000000000001,12.636666666666667,11.158333333333333
1953-07-17T08:56:00Z,-120.416664,33.716667,,8,17.51,16.395000000000003,13.44125
1953-07-17T12:01:00Z,-120.75,33.566666,,7,NA,NA,NA
1953-07-17T12:12:00Z,-114.886665,28.091667,,5,19.09,19.096666666666664,17.99
1953-07-17T15:16:00Z,-120.566666,33.241665,,8,14.110000000000001,13.775,12.58
1953-07-17T18:36:00Z,-120.208336,33.45,,6,17.57,15.396666666666667,13.366666666666667
1953-07-17T21:51:00Z,-119.86667,33.616665,,6,18.29,15.666666666666664,14.028333333333332
1953-07-17T23:27:00Z,-114.575,28.246666,,7,19.53,17.983333333333334,14.85
1953-07-18T02:14:00Z,-114.24167,28.336666,,6,20.99,18.088,17.05
1953-07-18T04:01:00Z,-119.175,33.95,,9,NA,NA,NA
1953-07-18T05:16:00Z,-119.066666,34,,9,NA,NA,NA
1953-07-18T07:30:00Z,-114.60833,28.896667,,5,16.93,14.536666666666667,13.082000000000003
1953-07-18T12:06:00Z,-114.85833,28.763334,,6,19.16,15.64,12.933333333333332
1953-07-18T12:16:00Z,-118.975,33.666668,,7,22.93,19.366666666666667,15.588571428571427
1953-07-18T14:41:00Z,-115.18,28.603333,,7,18.64,18.349999999999998,16.03571428571429
1953-07-18T15:19:00Z,-119.316666,33.5,,7,NA,NA,NA
1953-07-18T17:41:00Z,-119.64167,33.333332,,5,17.87,14.45,12.450000000000001
1953-07-18T18:31:00Z,-115.60333,28.463333,,10,19.64,18.919999999999998,17.203
1953-07-18T20:46:00Z,-120.00833,33.166668,,9,17.76,15.486,13.315555555555557
1953-07-19T00:01:00Z,-120.35833,33,,6,16.8,15.76,14.471666666666666
1953-07-19T00:06:00Z,-115.99167,29.066668,,9,19.45,18.554,17.681111111111115
1953-07-19T03:46:00Z,-115.625,29.166666,,9,NA,NA,NA
1953-07-19T06:34:00Z,-115.35833,29.4,,5,14.16,14.08666666666667,12.862
1953-07-19T11:46:00Z,-115.89667,29.813334,,6,13.57,12.946666666666665,11.671666666666667
1953-07-19T13:16:00Z,-119.916664,32.4,,8,14.76,13.963999999999999,12.97625
1953-07-19T14:06:00Z,-116,29.763334,,10,15.08,14.144,12.522
1953-07-19T16:11:00Z,-119.53333,32.575,,6,14.71,14.053333333333335,12.799999999999999
1953-07-19T17:31:00Z,-116.36667,29.586666,,9,18.94,17.996,16.67222222222222
1953-07-19T18:36:00Z,-119.28333,32.741665,,7,18.65,15.92333333333333,13.838571428571429
1953-07-19T22:13:00Z,-118.933334,32.908333,,8,18.65,16.892500000000002,14.475
1953-07-19T22:21:00Z,-116.98333,29.3,,8,18.68,18.380000000000003,17.172500000000003
1953-07-20T02:21:00Z,-118.39167,33.183334,,9,18.04,16.714,15.273333333333333
1953-07-20T07:16:00Z,-117.916664,33.408333,,6,21.29,19.160000000000004,15.385
1953-07-20T09:46:00Z,-117.775,33.475,,6,NA,NA,NA
1953-07-21T17:46:00Z,-117.675,28.808332,,7,19.66,18.909999999999997,17.167142857142856
1953-07-22T05:51:00Z,-116.666664,30.146667,,7,19.38,18.293333333333333,14.848571428571429
1953-07-22T09:06:00Z,-116.45,30.353333,,8,18.09,17.795,16.3425
1953-07-22T12:26:00Z,-116.21333,30.446667,,10,17.49,16.622,14.604999999999999
1953-07-22T17:02:00Z,-116.42,31.086666,,5,16.42,13.95,12.456
1953-07-22T20:01:00Z,-116.75833,30.886667,,9,17.42,17.01,14.437777777777777
1953-07-22T23:06:00Z,-117.066666,30.733334,,9,18.43,17.714,16.004444444444445
1953-07-24T06:26:00Z,-118.8,30.686666,,8,17.33,17.2975,16.64
1953-07-24T12:16:00Z,-118.15833,31.063334,,7,17.18,16.84,15.265714285714285
1953-07-24T18:36:00Z,-117.475,31.408333,,7,NA,NA,NA
1953-07-25T00:06:00Z,-116.79667,31.666666,,9,19.56,17.696,15.552222222222222
1953-07-25T01:27:00Z,-116.73,31.7,,6,17.79,14.913333333333334,12.621666666666664
1953-07-25T06:39:00Z,-117.15,32.25,,4,NA,NA,NA
1953-07-25T09:21:00Z,-117.441666,32.116665,,7,20.24,18.566666666666666,15.932857142857143
1953-07-25T12:21:00Z,-117.8,31.958334,,7,17.31,16.93,15.262857142857143
1953-07-25T18:31:00Z,-118.53667,31.733334,,7,18.16,18.089999999999996,13.981428571428573
1953-07-25T22:51:00Z,-118.88333,32.15,,10,18.02,16.896,14.221
1953-07-26T04:16:00Z,-118.22,32.491665,,10,19.39,18.044,15.930000000000001
1953-07-26T10:15:00Z,-117.541664,32.82,,6,21.72,17.153333333333332,14.066666666666666
1953-07-26T12:18:00Z,-117.30334,32.93667,,4,21.42,17.099999999999998,15.792499999999999
1953-08-06T00:38:00Z,-115.291664,29.375,,8,14.36,13.398,12.66875
1953-08-06T04:46:00Z,-115.63333,29.175,,9,17.16,17.157999999999998,16.185555555555556
1953-08-06T09:06:00Z,-115.95,29.016666,,9,NA,NA,NA
1953-08-06T14:16:00Z,-115.566666,28.425,,9,NA,NA,NA
1953-08-06T17:26:00Z,-115.28333,28.65,,7,17.9,17.89666666666666,17.10142857142857
1953-08-06T20:07:00Z,-114.941666,28.8,,5,NA,NA,NA
1953-08-06T22:08:00Z,-114.683334,28.933332,,7,17.3,14.732499999999998,13.380000000000003
1953-08-07T02:24:00Z,-114.24167,28.383333,,4,18.13,17.19666666666667,16.1575
1953-08-07T04:57:00Z,-114.558334,28.208334,,6,18.57,18.496666666666666,15.01
1953-08-07T07:23:00Z,-114.9,28.05,,5,NA,NA,NA
1953-08-09T07:23:00Z,-112.308334,25.566668,,5,21.53,19.91666666666667,18.562000000000005
1953-08-09T10:54:00Z,-112.816666,25.3,,6,NA,NA,NA
1953-08-09T16:08:00Z,-112.8,26.083334,,5,20.28,18.060000000000002,16.092
1953-08-09T18:33:00Z,-113.125,25.916666,,6,NA,NA,NA
1953-08-10T00:35:00Z,-113.78333,25.566668,,9,21.49,21.151999999999997,19.78888888888889
1953-08-10T10:56:00Z,-115.35,25.491667,,8,20.72,20.2625,18.58875
1953-08-10T15:21:00Z,-114.74167,25.816668,,9,20.49,20.419999999999998,18.958888888888893
1953-08-10T21:56:00Z,-114.13333,26.15,,8,21.12,20.427500000000002,17.79375
1953-08-11T00:43:00Z,-113.816666,26.341667,,8,17.61,16.735,15.1975
1953-08-11T03:28:00Z,-113.48333,26.483334,,9,18.39,17.912,16.064444444444444
1953-08-11T09:45:00Z,-114.13333,26.9,,9,17.27,16.666,14.88888888888889
1953-08-11T12:56:00Z,-114.475,26.7,,9,NA,NA,NA
1953-08-11T18:14:00Z,-115.11667,26.308332,,9,20.76,20.3725,17.362222222222222
1953-08-12T01:06:00Z,-115.50833,26.966667,,10,17.74,17.53,16.566
1953-08-12T07:15:00Z,-114.84167,27.258333,,8,14.34,14.32,13.695
1953-08-12T08:57:00Z,-114.666664,27.4,,5,14.29,14.02,13.639999999999999
1953-08-13T01:15:00Z,-115.55,27.716667,,7,19.43,19.4125,18.335714285714285
1953-08-13T04:28:00Z,-115.875,27.541666,,9,NA,NA,NA
1953-08-13T09:46:00Z,-116.51667,27.191668,,8,18.76,18.627499999999998,17.08875
1953-08-14T20:06:00Z,-117.65833,28.858334,,7,18.9,18.82,18.024285714285718
1953-08-15T01:41:00Z,-116.98333,29.266666,,8,18.31,18.055,16.51625
1953-08-15T07:10:00Z,-116.333336,29.608334,,9,18.08,18.05,16.96222222222222
1953-08-15T10:31:00Z,-116.075,29.766666,,7,NA,NA,NA
1953-08-15T12:23:00Z,-115.933334,29.858334,,5,15.48,14.306666666666667,13.06
1953-08-15T17:46:00Z,-116.183334,30.433332,,7,16.12,15.090000000000002,12.811428571428571
1953-08-15T19:50:00Z,-116.38333,30.325,,7,17.61,16.540000000000003,13.792857142857143
1953-08-15T23:30:00Z,-116.691666,30.191668,,9,17.8,17.184000000000005,15.62111111111111
1953-08-16T05:38:00Z,-117.09167,30.758333,,9,17.22,17.217499999999998,16.09
1953-08-16T09:06:00Z,-116.75833,30.933332,,7,19.32,18.10666666666667,15.35857142857143
1953-08-16T12:18:00Z,-116.441666,31.1,,5,NA,NA,NA
1953-08-17T02:16:00Z,-116.73333,31.7,,7,16.74,14.556666666666667,12.342857142857143
1953-08-17T03:16:00Z,-116.8,31.666666,,6,NA,NA,NA
1953-08-17T09:00:00Z,-117.441666,31.333334,,8,17.01,16.92,16.14625
1953-08-17T13:40:00Z,-118.1,31,,8,NA,NA,NA
1953-08-17T20:05:00Z,-118.833336,30.633333,,8,17.3,17.2325,16.44375
1953-08-19T07:48:00Z,-119.958336,32.416668,,10,16.42,16.41,13.895999999999999
1953-08-19T11:46:00Z,-119.61667,32.583332,,9,15.4,15.314999999999998,13.771111111111113
1953-08-19T14:37:00Z,-119.25833,32.75,,9,15.429999999999998,13.972000000000001,12.55111111111111
1953-08-19T17:51:00Z,-118.958336,32.933334,,7,17.91,17.316666666666666,14.827142857142858
1953-08-19T21:56:00Z,-118.39167,33.175,,7,19.81,18.196666666666665,15.085714285714285
1953-08-20T02:06:00Z,-117.916664,33.408333,,6,19.11,17.560000000000002,15.288333333333336
1953-08-20T07:46:00Z,-117.325,32.933334,,6,20.5,15.67,13.429999999999998
1953-08-20T10:15:00Z,-117.525,32.833332,,10,19.91,17.450000000000003,14.680000000000001
1953-08-20T15:11:00Z,-118.208336,32.491665,,6,19.05,18.396666666666665,16.486666666666665
1953-08-20T20:11:00Z,-118.88333,32.183334,,7,18.24,16.546666666666667,13.71
1953-08-21T00:36:00Z,-118.50833,31.591667,,10,17.6,17.41,14.03
1953-08-21T10:31:00Z,-117.433334,32.133335,,6,19.94,19.18,16.828333333333333
1953-08-21T12:37:00Z,-117.175,32.266666,,5,NA,NA,NA
1953-08-25T19:26:00Z,-121.183334,34.908333,,8,12.54,12.1225,11.10625
1953-08-25T22:36:00Z,-120.90833,35.083332,,2,13,12.995,12.995
1953-08-26T04:02:00Z,-120.526665,34.433334,,9,12.7,12.697999999999999,12.293333333333333
1953-08-26T07:11:00Z,-120.825,34.333332,,10,14.16,14.108,13.534
1953-08-26T11:01:00Z,-121.13333,34.18,,7,15.130000000000003,14.880000000000003,13.494285714285715
1953-08-28T00:21:00Z,-120.8,33.583332,,8,14.8,14.538,12.9975
1953-08-28T03:36:00Z,-120.418335,33.766666,,7,13.61,13.4825,12.497142857142858
1953-08-28T05:33:00Z,-120.14167,33.86,,9,13.58,13.302,12.374444444444443
1953-08-28T08:08:00Z,-119.925,33.975,,6,NA,NA,NA
1953-08-28T13:56:00Z,-119.566666,34.146667,,8,16.5,16.355,14.94125
1953-08-28T15:30:00Z,-119.35333,34.236668,,4,15.98,14.705,14.705
1953-08-28T19:06:00Z,-119.083336,34.013332,,9,17.46,16.134,14.132222222222222
1953-08-28T21:41:00Z,-118.62,33.84667,,8,18.11,17.134999999999998,15.452499999999999
1953-08-29T00:56:00Z,-118.941666,33.666668,,9,19.23,17.562,15.42222222222222
1953-08-29T04:36:00Z,-119.316666,33.5,,11,NA,NA,NA
1953-08-29T07:24:00Z,-119.636665,33.308334,,8,16.78,16.352,15.11875
1953-08-29T10:11:00Z,-120.02,33.16,,10,15.75,15.501999999999999,13.797
1953-08-29T13:26:00Z,-120.4,32.975,,8,NA,NA,NA
1953-08-29T16:31:00Z,-120.583336,33.316666,,9,15.17,14.8975,13.742222222222223
1953-08-29T19:46:00Z,-120.24167,33.516666,,7,15.68,15,12.857142857142856
1953-08-29T22:36:00Z,-119.863335,33.608334,,8,17.16,16.029999999999998,13.602500000000001
1953-08-30T02:01:00Z,-119.505,33.796665,,10,16.26,15.989999999999998,14.663999999999998
1953-08-30T04:56:00Z,-119.16333,33.953335,,9,17.63,17.24,15.014444444444443
1953-09-09T20:06:00Z,-115.64167,29.176666,,10,17.54,16.904,14.729
1953-09-10T00:29:00Z,-115.27,29.366667,,7,16.36,14.632499999999999,13.949999999999998
1953-09-10T05:35:00Z,-114.86667,29.216667,,5,17.04,15.740000000000002,14.510000000000002
1953-09-10T08:44:00Z,-115.13,29.086666,,8,16.1,15.594999999999999,14.09
1953-09-10T12:36:00Z,-115.48333,28.896667,,7,18.84,18.063333333333333,15.355714285714285
1953-09-10T21:16:00Z,-115.59333,28.466667,,7,19.32,18.566666666666663,16.54142857142857
1953-09-11T04:16:00Z,-115.26667,28.633333,,8,18.71,18.64666666666667,16.7425
1953-09-11T08:08:00Z,-114.93833,28.801666,,7,17.76,17.523333333333337,14.884285714285715
1953-09-11T11:08:00Z,-114.68,28.94,,7,17.96,16.363333333333333,14.054285714285715
1953-09-11T14:16:00Z,-114.445,28.686666,,7,18.8,17.263333333333332,14.749999999999998
1953-09-11T17:33:00Z,-114.761665,28.526667,,7,17.92,17.476666666666667,14.654285714285713
1953-09-11T20:48:00Z,-115.1,28.353333,,7,18.04,17.400000000000002,15.757142857142856
1953-09-12T00:33:00Z,-114.86667,28.088333,,7,20.26,19.473333333333333,18.55
1953-09-12T03:09:00Z,-114.71333,27.913334,,5,19.92,19.213333333333335,18.224
1953-09-12T06:04:00Z,-114.45333,28.043333,,6,19.68,19.476666666666663,17.816666666666663
