,net_lat,net_lon,gebco_lat,gebco_lon,ctd_depth,gebco_depth
1002,36.816666,-122.083333,36.81458333333333,-122.08125000000001,112.0,107
1003,28.763333,-115.013333,28.764583333333334,-115.01458333333333,128.0,112
1004,33.475,-117.783333,33.477083333333326,-117.78125,183.0,381
1005,34.133333,-119.566666,34.131249999999994,-119.56458333333333,287.0,245
1006,29.863333,-115.908333,29.86458333333333,-115.90625,174.0,119
1007,33.333333,-119.658333,33.33125,-119.65625,73.0,77
1008,31.098333,-116.42,31.097916666666663,-116.41875,73.0,64
1009,26.921666,-114.1,26.922916666666666,-114.09791666666666,80.0,86
1010,28.383333,-114.241666,28.381249999999994,-114.23958333333333,82.0,60
1011,34.133333,-119.591666,34.131249999999994,-119.58958333333334,256.0,256
1012,33.475,-117.75,33.477083333333326,-117.75208333333333,46.0,50
1013,28.183333,-114.633333,28.18124999999999,-114.63125,86.0,54
1014,28.8,-114.941666,28.80208333333333,-114.93958333333333,102.0,107
1015,33.858333,-120.133333,33.85625,-120.13125,183.0,189
1016,25.57,-112.308333,25.568749999999994,-112.30625,73.0,71
1017,26.433333,-113.533333,26.43124999999999,-113.53125,88.0,89
1018,33.343333,-119.67,33.34375,-119.66875,73.0,85
1019,29.841666,-115.866666,29.839583333333337,-115.86458333333333,84.0,80
1020,28.041666,-114.9,28.039583333333326,-114.90208333333334,82.0,85
1021,37.328333,-122.548333,37.327083333333334,-122.54791666666667,71.0,72
1022,26.933333,-114.125,26.93124999999999,-114.12708333333333,93.0,87
1023,25.908333,-113.116666,25.90625,-113.11458333333333,199.0,199
1024,31.083333,-116.425,31.081249999999997,-116.42291666666667,68.0,73
1025,28.391666,-114.258333,28.389583333333334,-114.25625,55.0,69
1026,28.358333,-114.35,28.356250000000003,-114.34791666666666,55.0,77
1027,31.091666,-116.403333,31.089583333333337,-116.40208333333334,64.0,61
1028,28.05,-114.9,28.05208333333333,-114.90208333333334,82.0,91
1029,34.091666,-119.591666,34.08958333333334,-119.58958333333334,110.0,173
1030,25.825,-113.116666,25.82291666666667,-113.11458333333333,201.0,116
1031,33.333333,-119.666666,33.33125,-119.66458333333333,77.0,82
1032,26.483333,-113.458333,26.481250000000003,-113.45625,68.0,74
1033,31.7,-116.725,31.69791666666667,-116.72708333333333,91.0,208
1034,32.733333,-119.266666,32.73125,-119.26458333333333,183.0,221
1035,28.8,-114.941666,28.80208333333333,-114.93958333333333,101.0,107
1036,25.583333,-112.316666,25.581249999999997,-112.31458333333333,82.0,72
1037,33.475,-117.758333,33.477083333333326,-117.75625,137.0,57
1038,29.86,-115.875,29.860416666666666,-115.87708333333333,95.0,102
1039,33.85,-120.133333,33.852083333333326,-120.13125,168.0,231
1040,23.966666,-111.016666,23.964583333333337,-111.01458333333333,97.0,96
1041,28.366666,-114.283333,28.36458333333333,-114.28125,82.0,75
1042,28.05,-114.833333,28.05208333333333,-114.83125,84.0,79
1043,29.833333,-115.873333,29.831249999999997,-115.87291666666667,91.0,93
1044,33.858333,-120.133333,33.85625,-120.13125,183.0,189
1045,25.9,-113.116666,25.89791666666666,-113.11458333333333,194.0,202
1046,26.516666,-113.433333,26.514583333333334,-113.43125,80.0,72
1047,25.616666,-112.333333,25.61458333333333,-112.33125,73.0,77
1048,33.475,-117.778333,33.477083333333326,-117.77708333333334,274.0,291
1049,26.933333,-114.15,26.93124999999999,-114.15208333333334,91.0,93
1050,28.8,-114.933333,28.80208333333333,-114.93125,101.0,106
1051,31.1,-116.416666,31.102083333333326,-116.41458333333333,68.0,61
1052,34.141666,-119.558333,34.139583333333334,-119.55625,238.0,243
1053,24.233333,-112.066666,24.231250000000003,-112.06458333333333,210.0,213
1054,31.7,-116.725,31.69791666666667,-116.72708333333333,102.0,208
1055,33.333333,-119.658333,33.33125,-119.65625,73.0,77
1056,25.576666,-112.32,25.577083333333334,-112.31875,79.0,75
1057,28.216666,-114.566666,28.214583333333337,-114.56458333333333,91.0,100
1058,31.083333,-116.421666,31.081249999999997,-116.42291666666667,79.0,73
1059,26.923333,-114.108333,26.922916666666666,-114.10625,82.0,87
1060,24.325,-111.826666,24.32291666666667,-111.82708333333333,73.0,86
1061,33.333333,-119.666666,33.33125,-119.66458333333333,73.0,82
1062,32.933333,-117.316666,32.93124999999999,-117.31458333333333,84.0,94
1063,28.383333,-114.25,28.381249999999994,-114.25208333333333,55.0,66
1064,28.633333,-115.266666,28.631249999999994,-115.26458333333333,247.0,199
1065,28.803333,-114.945,28.80208333333333,-114.94375,106.0,107
1066,31.703333,-116.728333,31.702083333333334,-116.72708333333333,183.0,189
1067,33.855,-120.13,33.85625,-120.13125,192.0,189
1068,29.841666,-115.883333,29.839583333333337,-115.88125,91.0,128
1069,26.491666,-113.533333,26.48958333333333,-113.53125,82.0,75
1070,27.901666,-115.3,27.902083333333337,-115.30208333333333,91.0,113
1071,23.4,-110.65,23.39791666666666,-110.65208333333334,183.0,229
1072,27.41,-114.671666,27.410416666666663,-114.67291666666667,73.0,70
1073,24.198333,-112.075,24.19791666666667,-112.07708333333333,201.0,227
1074,28.93,-114.681666,28.93124999999999,-114.68125,75.0,75
1075,34.216666,-119.378333,34.21458333333334,-119.37708333333333,33.0,28
1076,33.475,-117.758333,33.477083333333326,-117.75625,64.0,57
1077,25.85,-113.243333,25.852083333333326,-113.24375,106.0,153
1078,34.136666,-119.566666,34.13541666666667,-119.56458333333333,247.0,246
1079,24.753333,-112.416666,24.75208333333333,-112.41458333333334,110.0,109
1080,32.253333,-117.141666,32.25208333333333,-117.13958333333333,51.0,56
1081,29.375,-115.291666,29.37291666666667,-115.28958333333334,55.0,53
1082,23.998333,-111.095,23.99791666666667,-111.09375,201.0,108
1083,28.05,-114.916666,28.05208333333333,-114.91458333333334,86.0,88
1084,26.918333,-114.1,26.918750000000003,-114.09791666666666,80.0,87
1085,32.916666,-117.313333,32.914583333333326,-117.31458333333333,93.0,223
1086,27.41,-114.671666,27.410416666666663,-114.67291666666667,69.0,70
1087,31.041666,-116.405,31.039583333333326,-116.40625,82.0,73
1088,26.51,-113.451666,26.51041666666667,-113.45208333333333,82.0,65
1089,28.05,-114.9,28.05208333333333,-114.90208333333334,82.0,91
1090,33.861666,-120.13,33.860416666666666,-120.13125,165.0,160
1091,28.661666,-115.268333,28.660416666666663,-115.26875,201.0,236
1092,32.258333,-117.15,32.256249999999994,-117.15208333333334,60.0,62
1093,34.428333,-120.541666,34.42708333333333,-120.53958333333333,165.0,133
1094,33.333333,-119.666666,33.33125,-119.66458333333333,79.0,82
1095,34.108333,-119.561666,34.10625,-119.56041666666667,238.0,236
1096,28.768333,-114.946666,28.768749999999997,-114.94791666666667,101.0,102
1097,27.96,-115.255,27.96041666666666,-115.25625,55.0,56
1098,31.673333,-116.726666,31.672916666666666,-116.72708333333333,165.0,234
1099,29.841666,-115.868333,29.839583333333337,-115.86875,82.0,85
1100,28.23,-114.566666,28.231250000000003,-114.56458333333333,91.0,104
1101,29.376666,-115.291666,29.37708333333333,-115.28958333333334,27.0,55
1102,25.583333,-112.25,25.581249999999997,-112.25208333333333,82.0,53
1103,28.926666,-114.691666,28.92708333333333,-114.68958333333333,73.0,73
1104,28.033333,-114.863333,28.03125,-114.86458333333333,82.0,86
1105,25.285,-112.846666,25.285416666666663,-112.84791666666666,82.0,132
1106,25.908333,-113.125,25.90625,-113.12708333333333,183.0,203
1107,26.086666,-112.798333,26.08541666666666,-112.79791666666667,82.0,82
1108,28.38,-114.236666,28.381249999999994,-114.23541666666667,73.0,58
1109,28.925,-114.668333,28.92708333333333,-114.66875,73.0,78
1110,27.401666,-114.653333,27.402083333333337,-114.65208333333334,64.0,66
1111,25.356666,-112.31,25.356250000000003,-112.31041666666667,77.0,77
1112,26.478333,-113.465,26.477083333333326,-113.46458333333334,80.0,76
1113,29.841666,-115.873333,29.839583333333337,-115.87291666666667,91.0,92
1114,26.076666,-112.796666,26.077083333333334,-112.79791666666667,73.0,82
1115,26.925,-114.096666,26.92708333333333,-114.09791666666666,73.0,85
1116,28.8,-114.936666,28.80208333333333,-114.93541666666667,95.0,107
1117,31.083333,-116.416666,31.081249999999997,-116.41458333333333,64.0,69
1118,34.441666,-120.55,34.43958333333333,-120.54791666666667,110.0,102
1119,33.475,-117.778333,33.477083333333326,-117.77708333333334,51.0,291
1120,31.705,-116.725,31.706249999999997,-116.72708333333333,152.0,158
1121,34.225,-119.366666,34.227083333333326,-119.36458333333334,24.0,24
1122,34.125,-119.57,34.12291666666667,-119.56875,238.0,245
1123,29.385,-115.303333,29.38541666666667,-115.30208333333333,59.0,55
1124,28.383333,-114.238333,28.381249999999994,-114.23958333333333,46.0,60
1125,25.9,-113.055,25.89791666666666,-113.05625,146.0,167
1126,28.2,-114.566666,28.19791666666667,-114.56458333333333,91.0,101
1127,37.791666,-123.25,37.789583333333326,-123.25208333333333,110.0,118
1128,35.076666,-120.886666,35.077083333333334,-120.88541666666666,110.0,159
1129,32.93,-117.303333,32.93124999999999,-117.30208333333334,91.0,70
1130,33.333333,-119.666666,33.33125,-119.66458333333333,73.0,82
1131,26.355,-113.775,26.356250000000003,-113.77708333333334,101.0,223
1132,30.45,-116.188333,30.44791666666667,-116.18958333333333,293.0,398
1133,28.046666,-114.915,28.047916666666666,-114.91458333333334,77.0,86
1134,32.258333,-117.15,32.256249999999994,-117.15208333333334,59.0,62
1135,28.308333,-114.375,28.30624999999999,-114.37708333333333,84.0,88
1136,25.883333,-113.116666,25.881249999999994,-113.11458333333333,194.0,209
1137,28.05,-114.9,28.05208333333333,-114.90208333333334,80.0,91
1138,37.233333,-122.825,37.23125,-122.82708333333333,192.0,253
1139,33.866666,-120.141666,33.86458333333333,-120.13958333333333,229.0,174
1140,34.233333,-119.366666,34.23125,-119.36458333333334,22.0,24
1141,31.708333,-116.716666,31.706249999999997,-116.71458333333334,82.0,107
1142,35.073333,-120.866666,35.07291666666667,-120.86458333333334,141.0,131
1143,25.558333,-112.333333,25.55624999999999,-112.33125,79.0,78
1144,26.075,-112.8,26.07291666666667,-112.80208333333333,79.0,83
1145,36.816666,-122.076666,36.81458333333333,-122.07708333333333,106.0,105
1146,33.333333,-119.658333,33.33125,-119.65625,64.0,77
1147,37.791666,-123.25,37.789583333333326,-123.25208333333333,110.0,118
1148,29.383333,-115.3,29.381249999999994,-115.30208333333333,51.0,52
1149,37.316666,-122.6,37.31458333333333,-122.60208333333333,82.0,84
1150,28.375,-114.233333,28.37291666666667,-114.23125,48.0,57
1151,29.841666,-115.875,29.839583333333337,-115.87708333333333,95.0,108
1152,34.441666,-120.541666,34.43958333333333,-120.53958333333333,91.0,92
1153,31.083333,-116.416666,31.081249999999997,-116.41458333333333,75.0,69
1154,28.933333,-114.683333,28.93124999999999,-114.68125,77.0,75
1155,34.133333,-119.566666,34.131249999999994,-119.56458333333333,247.0,245
1156,28.633333,-115.266666,28.631249999999994,-115.26458333333333,221.0,199
1157,28.216666,-114.566666,28.214583333333337,-114.56458333333333,91.0,100
1158,25.316666,-112.808333,25.31458333333333,-112.80625,119.0,326
1159,26.491666,-113.466666,26.48958333333333,-113.46458333333334,75.0,72
1160,27.45,-114.666666,27.44791666666667,-114.66458333333334,71.0,75
1161,26.916666,-114.1,26.914583333333326,-114.09791666666666,75.0,88
1162,32.933333,-117.316666,32.93124999999999,-117.31458333333333,110.0,94
1163,28.8,-114.941666,28.80208333333333,-114.93958333333333,101.0,107
1164,32.256666,-117.146666,32.256249999999994,-117.14791666666667,64.0,60
1165,24.75,-112.4,24.74791666666667,-112.40208333333334,110.0,109
1166,28.933333,-114.683333,28.93124999999999,-114.68125,77.0,75
1167,34.116666,-119.566666,34.11458333333333,-119.56458333333333,232.0,243
1168,34.433333,-120.55,34.43124999999999,-120.54791666666667,113.0,125
1169,24.183333,-112.05,24.18124999999999,-112.05208333333333,199.0,218
1170,33.475,-117.766666,33.477083333333326,-117.76458333333333,80.0,81
1171,27.941666,-115.233333,27.93958333333333,-115.23125,38.0,41
1172,32.925,-117.308333,32.922916666666666,-117.30625,91.0,91
1173,26.483333,-113.483333,26.481250000000003,-113.48125,79.0,77
1174,23.933333,-111.058333,23.93124999999999,-111.05625,130.0,139
1175,23.775,-111.375,23.77291666666666,-111.37708333333333,201.0,358
1176,33.333333,-119.666666,33.33125,-119.66458333333333,75.0,82
1177,26.921666,-114.1,26.922916666666666,-114.09791666666666,73.0,86
1178,28.8,-114.941666,28.80208333333333,-114.93958333333333,104.0,107
1179,28.05,-114.9,28.05208333333333,-114.90208333333334,86.0,91
1180,28.383333,-114.241666,28.381249999999994,-114.23958333333333,57.0,60
1181,26.075,-112.8,26.07291666666667,-112.80208333333333,77.0,83
1182,27.4,-114.661666,27.39791666666666,-114.66041666666666,69.0,69
1183,31.066666,-116.416666,31.06458333333333,-116.41458333333333,68.0,74
1184,28.216666,-114.566666,28.214583333333337,-114.56458333333333,95.0,100
1185,29.375,-115.3,29.37291666666667,-115.30208333333333,55.0,47
1186,29.841666,-115.866666,29.839583333333337,-115.86458333333333,91.0,80
1187,25.316666,-112.641666,25.31458333333333,-112.63958333333333,110.0,161
1188,32.233333,-117.116666,32.23125,-117.11458333333334,49.0,63
1189,23.395,-110.65,23.393749999999997,-110.65208333333334,201.0,231
1190,28.633333,-115.266666,28.631249999999994,-115.26458333333333,219.0,199
1191,25.908333,-113.125,25.90625,-113.12708333333333,174.0,203
1192,25.491666,-112.291666,25.48958333333333,-112.28958333333334,64.0,70
1193,24.316666,-111.8,24.31458333333333,-111.80208333333333,73.0,76
1194,29.366666,-115.3,29.36458333333333,-115.30208333333333,55.0,48
1195,25.925,-113.136666,25.92708333333333,-113.13541666666667,183.0,187
1196,28.308333,-115.383333,28.30624999999999,-115.38125,256.0,260
1197,34.133333,-119.583333,34.131249999999994,-119.58125000000001,230.0,251
1198,24.183333,-112.05,24.18124999999999,-112.05208333333333,198.0,218
1199,28.325,-114.891666,28.32291666666667,-114.88958333333333,97.0,115
1200,23.4,-110.65,23.39791666666666,-110.65208333333334,238.0,229
1201,25.986666,-113.166666,25.985416666666666,-113.16458333333334,165.0,131
1202,28.3,-114.89,28.30208333333333,-114.88958333333333,110.0,106
1203,24.18,-112.053333,24.18124999999999,-112.05208333333333,201.0,218
1204,34.141666,-119.575,34.139583333333334,-119.57708333333333,241.0,251
1205,28.316666,-114.883333,28.31458333333333,-114.88125,110.0,106
1206,25.908333,-113.125,25.90625,-113.12708333333333,194.0,203
1207,28.308333,-115.4,28.30624999999999,-115.40208333333334,293.0,272
1208,34.125,-119.566666,34.12291666666667,-119.56458333333333,223.0,245
1209,28.216666,-114.566666,28.214583333333337,-114.56458333333333,97.0,100
1210,29.375,-115.291666,29.37291666666667,-115.28958333333334,59.0,53
1211,28.8,-114.941666,28.80208333333333,-114.93958333333333,100.0,107
1212,28.05,-114.9,28.05208333333333,-114.90208333333334,86.0,91
1213,28.383333,-114.241666,28.381249999999994,-114.23958333333333,49.0,60
1214,28.633333,-115.266666,28.631249999999994,-115.26458333333333,219.0,199
1215,28.933333,-114.683333,28.93124999999999,-114.68125,73.0,75
1216,29.083333,-115.133333,29.081249999999997,-115.13125,95.0,93
1217,29.183333,-114.916666,29.18124999999999,-114.91458333333334,79.0,75
1218,29.375,-115.291666,29.37291666666667,-115.28958333333334,55.0,53
1219,28.383333,-114.241666,28.381249999999994,-114.23958333333333,55.0,60
1220,28.8,-114.941666,28.80208333333333,-114.93958333333333,101.0,107
1221,28.216666,-114.566666,28.214583333333337,-114.56458333333333,95.0,100
1222,29.083333,-115.133333,29.081249999999997,-115.13125,93.0,93
1223,29.183333,-114.916666,29.18124999999999,-114.91458333333334,73.0,75
1224,28.933333,-114.683333,28.93124999999999,-114.68125,73.0,75
1225,28.05,-114.9,28.05208333333333,-114.90208333333334,82.0,91
1226,28.633333,-115.266666,28.631249999999994,-115.26458333333333,229.0,199
1227,25.908333,-113.125,25.90625,-113.12708333333333,110.0,203
1228,28.8,-114.935,28.80208333333333,-114.93541666666667,101.0,107
1229,23.933333,-111.058333,23.93124999999999,-111.05625,146.0,139
1230,23.6,-111.691666,23.602083333333326,-111.68958333333333,219.0,506
1231,24.15,-112.016666,24.14791666666666,-112.01458333333333,219.0,207
1232,23.405,-110.68,23.40625,-110.68125,110.0,286
1233,25.316666,-112.8,25.31458333333333,-112.80208333333333,79.0,338
1234,28.313333,-114.883333,28.31458333333333,-114.88125,106.0,106
1235,34.133333,-119.591666,34.131249999999994,-119.58958333333334,274.0,256
1236,23.758333,-111.38,23.756249999999994,-111.38125,229.0,327
1237,25.871666,-113.125,25.87291666666667,-113.12708333333333,183.0,208
1238,25.616666,-112.366666,25.61458333333333,-112.36458333333333,64.0,82
1239,25.366666,-112.75,25.36458333333333,-112.75208333333333,274.0,299
1240,24.758333,-112.4,24.756249999999994,-112.40208333333334,101.0,114
1241,24.075,-112.058333,24.07291666666667,-112.05625,201.0,230
1242,26.316666,-113.808333,26.31458333333333,-113.80625,293.0,656
1243,34.133333,-119.566666,34.131249999999994,-119.56458333333333,249.0,245
1244,37.308333,-122.608333,37.30624999999999,-122.60625,91.0,89
1245,35.058333,-120.86,35.05624999999999,-120.86041666666667,119.0,136
1246,37.203333,-122.825,37.202083333333334,-122.82708333333333,183.0,297
1247,25.908333,-113.125,25.90625,-113.12708333333333,183.0,203
1248,28.316666,-114.883333,28.31458333333333,-114.88125,110.0,106
1249,37.788333,-123.25,37.789583333333326,-123.25208333333333,110.0,118
1250,28.308333,-115.4,28.30624999999999,-115.40208333333334,247.0,272
1251,25.57,-112.311666,25.568749999999994,-112.31041666666667,73.0,72
1252,35.61,-121.295,35.610416666666666,-121.29375,97.0,133
1253,29.375,-115.291666,29.37291666666667,-115.28958333333334,46.0,53
1254,28.933333,-114.683333,28.93124999999999,-114.68125,69.0,75
1255,29.083333,-115.133333,29.081249999999997,-115.13125,95.0,93
1256,28.216666,-114.566666,28.214583333333337,-114.56458333333333,95.0,100
1257,28.05,-114.9,28.05208333333333,-114.90208333333334,79.0,91
1258,28.383333,-114.241666,28.381249999999994,-114.23958333333333,55.0,60
1259,28.633333,-115.266666,28.631249999999994,-115.26458333333333,210.0,199
1260,28.8,-114.941666,28.80208333333333,-114.93958333333333,101.0,107
1261,28.316666,-114.883333,28.31458333333333,-114.88125,106.0,106
1262,29.183333,-114.916666,29.18124999999999,-114.91458333333334,73.0,75
1263,29.375,-115.291666,29.37291666666667,-115.28958333333334,57.0,53
1264,28.313333,-114.886666,28.31458333333333,-114.88541666666667,110.0,108
1265,29.183333,-114.921666,29.18124999999999,-114.92291666666667,71.0,77
1266,29.083333,-115.133333,29.081249999999997,-115.13125,95.0,93
1267,28.8,-114.941666,28.80208333333333,-114.93958333333333,102.0,107
1268,28.05,-114.9,28.05208333333333,-114.90208333333334,86.0,91
1269,28.216666,-114.566666,28.214583333333337,-114.56458333333333,95.0,100
1270,28.383333,-114.25,28.381249999999994,-114.25208333333333,53.0,66
1271,28.633333,-115.266666,28.631249999999994,-115.26458333333333,229.0,199
1272,25.566666,-112.313333,25.56458333333333,-112.31458333333333,75.0,74
1273,28.321666,-114.88,28.32291666666667,-114.88125,106.0,112
1274,34.133333,-119.566666,34.131249999999994,-119.56458333333333,238.0,245
1275,28.633333,-115.263333,28.631249999999994,-115.26458333333333,219.0,199
1276,28.383333,-114.241666,28.381249999999994,-114.23958333333333,59.0,60
1277,28.796666,-114.933333,28.797916666666666,-114.93125,101.0,104
1278,29.375,-115.303333,29.37291666666667,-115.30208333333333,49.0,47
1279,25.891666,-113.108333,25.889583333333334,-113.10625,192.0,200
1280,28.221666,-114.566666,28.222916666666663,-114.56458333333333,84.0,100
1281,26.461666,-113.505,26.46041666666666,-113.50625,77.0,82
1282,28.93,-114.68,28.93124999999999,-114.68125,73.0,75
1283,28.05,-114.9,28.05208333333333,-114.90208333333334,79.0,91
1284,28.308333,-115.396666,28.30624999999999,-115.39791666666667,256.0,262
1285,34.441666,-120.541666,34.43958333333333,-120.53958333333333,90.0,92
1286,32.741666,-119.275,32.73958333333333,-119.27708333333334,119.0,319
1287,24.316666,-111.8,24.31458333333333,-111.80208333333333,73.0,76
1288,25.983333,-113.166666,25.981250000000003,-113.16458333333334,174.0,139
1289,26.475,-113.5,26.477083333333326,-113.50208333333333,82.0,79
1290,24.816666,-112.483333,24.81458333333333,-112.48125,119.0,123
1291,26.15,-112.85,26.14791666666666,-112.84791666666666,79.0,83
1292,37.316666,-122.6,37.31458333333333,-122.60208333333333,88.0,84
1293,28.316666,-114.883333,28.31458333333333,-114.88125,110.0,106
1294,32.916666,-117.333333,32.914583333333326,-117.33125000000001,128.0,303
1295,28.308333,-115.408333,28.30624999999999,-115.40625,298.0,280
1296,31.083333,-116.416666,31.081249999999997,-116.41458333333333,69.0,69
1297,23.383333,-110.65,23.381249999999994,-110.65208333333334,183.0,244
1298,28.05,-114.9,28.05208333333333,-114.90208333333334,82.0,91
1299,26.966666,-114.166666,26.964583333333337,-114.16458333333334,91.0,86
1300,29.383333,-115.291666,29.381249999999994,-115.28958333333334,55.0,56
1301,33.866666,-120.141666,33.86458333333333,-120.13958333333333,137.0,174
1302,27.4,-114.666666,27.39791666666666,-114.66458333333334,71.0,69
1303,28.8,-114.933333,28.80208333333333,-114.93125,91.0,106
1304,32.25,-117.133333,32.24791666666667,-117.13125,51.0,52
1305,25.566666,-112.316666,25.56458333333333,-112.31458333333333,73.0,74
1306,34.133333,-119.566666,34.131249999999994,-119.56458333333333,210.0,245
1307,28.633333,-115.266666,28.631249999999994,-115.26458333333333,183.0,199
1308,34.441666,-120.541666,34.43958333333333,-120.53958333333333,108.0,92
1309,37.791666,-123.25,37.789583333333326,-123.25208333333333,110.0,118
1310,24.116666,-111.333333,24.11458333333333,-111.33125,110.0,120
1311,29.833333,-115.866666,29.831249999999997,-115.86458333333333,104.0,76
1312,28.933333,-114.683333,28.93124999999999,-114.68125,73.0,75
1313,24.183333,-112.05,24.18124999999999,-112.05208333333333,219.0,218
1314,34.441666,-120.541666,34.43958333333333,-120.53958333333333,77.0,92
1315,37.316666,-122.603333,37.31458333333333,-122.60208333333333,82.0,84
1316,32.258333,-117.141666,32.256249999999994,-117.13958333333333,55.0,56
1317,29.333333,-115.35,29.331249999999997,-115.34791666666666,91.0,90
1318,28.8,-114.933333,28.80208333333333,-114.93125,91.0,106
1319,28.383333,-114.241666,28.381249999999994,-114.23958333333333,55.0,60
1320,34.441666,-120.541666,34.43958333333333,-120.53958333333333,82.0,92
1321,34.15,-119.558333,34.14791666666666,-119.55625,238.0,240
1322,25.233333,-112.741666,25.231250000000003,-112.73958333333333,238.0,530
1323,27.41,-114.696666,27.410416666666663,-114.69791666666667,64.0,72
1324,25.57,-112.311666,25.568749999999994,-112.31041666666667,77.0,72
1325,28.033333,-114.991666,28.03125,-114.98958333333333,79.0,67
1326,25.9,-113.158333,25.89791666666666,-113.15625,183.0,221
1327,28.633333,-115.266666,28.631249999999994,-115.26458333333333,172.0,199
1328,28.933333,-114.683333,28.93124999999999,-114.68125,73.0,75
1329,28.213333,-114.58,28.214583333333337,-114.58125,82.0,100
1330,33.866666,-120.125,33.86458333333333,-120.12708333333333,130.0,127
1331,37.791666,-123.25,37.789583333333326,-123.25208333333333,119.0,118
1332,28.316666,-114.883333,28.31458333333333,-114.88125,91.0,106
1333,26.516666,-113.591666,26.514583333333334,-113.58958333333334,46.0,79
1334,40.24,-124.526666,40.23958333333334,-124.52708333333334,192.0,186
1335,31.086666,-116.416666,31.08541666666666,-116.41458333333333,70.0,68
1336,28.308333,-115.4,28.30624999999999,-115.40208333333334,274.0,272
1337,29.841666,-115.87,29.839583333333337,-115.86875,84.0,85
1338,26.936666,-114.133333,26.93541666666667,-114.13125,73.0,89
1339,26.041666,-112.908333,26.039583333333326,-112.90625,104.0,100
1340,34.44,-120.525,34.43958333333333,-120.52708333333334,82.0,87
1341,37.775,-123.25,37.77291666666666,-123.25208333333333,119.0,160
1342,37.791666,-123.25,37.789583333333326,-123.25208333333333,119.0,118
1343,34.433333,-120.525,34.43124999999999,-120.52708333333334,95.0,95
1344,28.633333,-115.266666,28.631249999999994,-115.26458333333333,183.0,199
1345,28.05,-114.9,28.05208333333333,-114.90208333333334,86.0,91
1346,37.316666,-122.603333,37.31458333333333,-122.60208333333333,84.0,84
1347,34.441666,-120.541666,34.43958333333333,-120.53958333333333,91.0,92
1348,28.933333,-114.683333,28.93124999999999,-114.68125,73.0,75
1349,32.741666,-119.25,32.73958333333333,-119.25208333333333,106.0,135
1350,38.5,-123.366666,38.49791666666667,-123.36458333333334,106.0,100
1351,26.921666,-114.1,26.922916666666666,-114.09791666666666,73.0,86
1352,39.038333,-123.853333,39.039583333333326,-123.85208333333333,95.0,102
1353,29.375,-115.291666,29.37291666666667,-115.28958333333334,55.0,53
1354,28.383333,-114.241666,28.381249999999994,-114.23958333333333,55.0,60
1355,25.55,-112.311666,25.55208333333333,-112.31041666666667,77.0,76
1356,32.945,-117.333333,32.943749999999994,-117.33125000000001,183.0,333
1357,41.791666,-124.466666,41.789583333333326,-124.46458333333334,130.0,163
1358,26.483333,-113.483333,26.481250000000003,-113.48125,73.0,77
1359,28.308333,-115.4,28.30624999999999,-115.40208333333334,256.0,272
1360,26.075,-112.8,26.07291666666667,-112.80208333333333,82.0,83
1361,31.086666,-116.416666,31.08541666666666,-116.41458333333333,55.0,68
1362,40.22,-124.526666,40.21875,-124.52708333333334,256.0,298
1363,28.216666,-114.566666,28.214583333333337,-114.56458333333333,91.0,100
1364,27.4,-114.661666,27.39791666666666,-114.66041666666666,73.0,69
1365,28.316666,-114.883333,28.31458333333333,-114.88125,110.0,106
1366,25.908333,-113.125,25.90625,-113.12708333333333,192.0,203
1367,37.791666,-123.25,37.789583333333326,-123.25208333333333,101.0,118
1368,34.118333,-119.573333,34.11874999999999,-119.57291666666666,274.0,245
1369,28.8,-114.941666,28.80208333333333,-114.93958333333333,101.0,107
1370,32.258333,-117.15,32.256249999999994,-117.15208333333334,71.0,62
1371,29.375,-115.291666,29.37291666666667,-115.28958333333334,55.0,53
1372,28.633333,-115.266666,28.631249999999994,-115.26458333333333,183.0,199
1373,29.066666,-115.133333,29.06458333333333,-115.13125,91.0,98
1374,28.05,-114.9,28.05208333333333,-114.90208333333334,86.0,91
1375,29.183333,-114.916666,29.18124999999999,-114.91458333333334,75.0,75
1376,28.8,-114.941666,28.80208333333333,-114.93958333333333,101.0,107
1377,28.383333,-114.241666,28.381249999999994,-114.23958333333333,51.0,60
1378,28.316666,-114.883333,28.31458333333333,-114.88125,113.0,106
1379,28.216666,-114.566666,28.214583333333337,-114.56458333333333,95.0,100
1380,28.933333,-114.683333,28.93124999999999,-114.68125,77.0,75
1381,26.483333,-113.483333,26.481250000000003,-113.48125,80.0,77
1382,28.05,-114.9,28.05208333333333,-114.90208333333334,86.0,91
1383,29.375,-115.291666,29.37291666666667,-115.28958333333334,55.0,53
1384,32.733333,-119.25,32.73125,-119.25208333333333,205.0,135
1385,32.733333,-119.25,32.73125,-119.25208333333333,234.0,135
1386,28.216666,-114.566666,28.214583333333337,-114.56458333333333,91.0,100
1387,26.483333,-113.483333,26.481250000000003,-113.48125,80.0,77
1388,32.735,-119.276666,32.735416666666666,-119.27708333333334,234.0,372
1389,32.735,-119.276666,32.735416666666666,-119.27708333333334,205.0,372
1390,29.083333,-115.133333,29.081249999999997,-115.13125,95.0,93
1391,28.316666,-114.883333,28.31458333333333,-114.88125,108.0,106
1392,28.8,-114.941666,28.80208333333333,-114.93958333333333,101.0,107
1393,32.758333,-119.241666,32.756249999999994,-119.23958333333334,234.0,131
1394,32.758333,-119.241666,32.756249999999994,-119.23958333333334,205.0,131
1395,28.933333,-114.683333,28.93124999999999,-114.68125,75.0,75
